"siteID","namedLocation","collectDate","eventID","sampleID","samplerType","towsTrapsVolume","taxonID","nauplii","zooMinimumLength","zooMaximumLength","zooWidth","adjCountPerBottle","aquaticSiteType","countPerL"
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"CYCSP","N",0.33,0.5,NA,2650,"lake",2.20008302200083
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"POLSP20","N",0.08,0.13,NA,7420,"lake",6.16023246160232
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"CONSP8","N",0.1,0.13,0.08,1590,"lake",1.3200498132005
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"TRISP31","N",0.18,0.18,0.1,1590,"lake",1.3200498132005
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"KERTAU","N",0.15,0.2,NA,101230,"lake",84.0431714404317
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"CALSP1","N",0.45,0.7,NA,2120,"lake",1.76006641760066
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"KERSP","N",0.15,0.15,NA,1590,"lake",1.3200498132005
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"TRIMUL","N",0.28,0.3,0.08,1060,"lake",0.880033208800332
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"KELLON","N",0.15,0.15,NA,20140,"lake",16.7206309672063
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"GASSTY","N",0.08,0.08,NA,3710,"lake",3.08011623080116
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"KERCRA","N",0.1,0.13,NA,22790,"lake",18.9207139892071
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"MESEDA","N",0.95,0.95,NA,530,"lake",0.440016604400166
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"KELBOS","N",0.13,0.13,NA,530,"lake",0.440016604400166
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"TROPRA1","N",0.5,0.5,NA,530,"lake",0.440016604400166
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"CHASP13","N",6.83,6.83,NA,530,"lake",0.440016604400166
"CRAM","CRAM.AOS.buoy.c0",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.TOWNET.3","tow net",1204.5,"PLOLEN","N",0.13,0.13,NA,530,"lake",0.440016604400166
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"KERTAU","N",0.15,0.2,NA,68880,"lake",2870
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"CALSP1","N",0.35,0.68,NA,2870,"lake",119.583333333333
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"KERCRA","N",0.1,0.1,NA,2460,"lake",102.5
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"SYNSP8","N",0.15,0.15,NA,410,"lake",17.0833333333333
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"TRIMUL","N",0.33,0.33,0.08,820,"lake",34.1666666666667
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"GASSTY","N",0.08,0.08,NA,3280,"lake",136.666666666667
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"POLSP20","N",0.08,0.15,NA,7380,"lake",307.5
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"PLOLEN","N",0.13,0.13,NA,820,"lake",34.1666666666667
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"KERSP","N",0.15,0.15,NA,410,"lake",17.0833333333333
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"CYCSP","N",0.58,0.58,NA,410,"lake",17.0833333333333
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"BOSLON","N",0.2,0.3,NA,820,"lake",34.1666666666667
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"TRISP31","N",0.18,0.18,0.1,1230,"lake",51.25
"CRAM","CRAM.AOS.littoral1",2017-09-14 14:31:00,"CRAM.20170914","CRAM.20170914.SCHINDLER.2","Schindler-Patalas",24,"COPSP","Y",0.13,0.25,NA,31570,"lake",1315.41666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"TRISP31","N",0.3,0.3,0.08,220,"lake",9.16666666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"KERTES","N",0.13,0.13,NA,110,"lake",4.58333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"BDESP","N",NA,NA,NA,440,"lake",18.3333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"GASSTY","N",0.1,0.1,NA,220,"lake",9.16666666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"POLSP20","N",0.1,0.1,NA,1760,"lake",73.3333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"CONUNI","N",0.08,0.08,0.05,110,"lake",4.58333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"HOLGIB","N",0.35,0.35,NA,110,"lake",4.58333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"KELLON","N",0.15,0.15,NA,3520,"lake",146.666666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"COPSP","Y",0.1,0.23,NA,20460,"lake",852.5
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"LEPMIN","N",0.93,1,NA,1100,"lake",45.8333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"ASPHER","N",0.3,0.3,NA,110,"lake",4.58333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"KERTAU","N",0.18,0.18,NA,1980,"lake",82.5
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"CONSP8","N",0.1,0.18,0.21,990,"lake",41.25
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"GASHYP","N",0.13,0.13,NA,110,"lake",4.58333333333333
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"CALSP1","N",0.65,0.8,NA,220,"lake",9.16666666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"MONLUN","N",0.15,0.15,NA,220,"lake",9.16666666666667
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"KERSP","N",0.1,0.15,NA,15180,"lake",632.5
"CRAM","CRAM.AOS.littoral2",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.3","Schindler-Patalas",24,"SYNSP8","N",0.13,0.15,NA,220,"lake",9.16666666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"MESEDA","N",0.85,0.95,NA,750,"lake",31.25
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"TRISP31","N",0.3,0.3,0.08,250,"lake",10.4166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"BDESP","N",NA,NA,NA,750,"lake",31.25
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"POLSP20","N",0.1,0.1,NA,8500,"lake",354.166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"FILLON","N",0.18,0.18,0.1,250,"lake",10.4166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"CONSP8","N",0.13,0.13,0.09,500,"lake",20.8333333333333
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"LEPMIN","N",0.93,1.05,NA,7750,"lake",322.916666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"GASSTY","N",0.1,0.1,NA,250,"lake",10.4166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KELBOS","N",0.13,0.13,NA,750,"lake",31.25
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"HOLGIB","N",0.33,0.33,NA,250,"lake",10.4166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KERTAU","N",0.15,0.18,NA,3750,"lake",156.25
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KERCRA","N",0.15,0.15,NA,500,"lake",20.8333333333333
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"COPSP","Y",0.1,0.25,NA,96750,"lake",4031.25
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KELLON","N",0.15,0.15,NA,13750,"lake",572.916666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"CYCSP","N",0.4,0.8,NA,1250,"lake",52.0833333333333
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"LECSP1","N",0.1,0.13,NA,500,"lake",20.8333333333333
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"SYNSP8","N",0.1,0.18,NA,2500,"lake",104.166666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"CONUNI","N",0.08,0.13,0.05,1000,"lake",41.6666666666667
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KERSP","N",0.13,0.13,NA,30500,"lake",1270.83333333333
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"TROPRA1","N",0.5,0.55,NA,1500,"lake",62.5
"CRAM","CRAM.AOS.littoral1",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.SCHINDLER.2","Schindler-Patalas",24,"KERTES","N",0.13,0.13,NA,5250,"lake",218.75
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"KERTAU","N",0.18,0.18,NA,480,"lake",0.273972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"HOLGIB","N",0.35,0.35,NA,960,"lake",0.547945205479452
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"CYCSP","N",0.4,0.8,NA,4800,"lake",2.73972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"FILLON","N",0.15,0.15,0.1,480,"lake",0.273972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"GASHYP","N",0.1,0.13,NA,3840,"lake",2.19178082191781
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"CONUNI","N",0.08,0.08,0.05,960,"lake",0.547945205479452
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"MESEDA","N",0.85,0.95,NA,1440,"lake",0.821917808219178
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"SYNSP8","N",0.1,0.15,NA,4320,"lake",2.46575342465753
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"ASPHER","N",0.38,0.4,NA,960,"lake",0.547945205479452
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"TRISP31","N",0.3,0.3,0.08,480,"lake",0.273972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"POLSP20","N",0.1,0.1,NA,9600,"lake",5.47945205479452
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"LEPMIN","N",0.93,1.08,NA,20160,"lake",11.5068493150685
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"TROPRA1","N",0.5,0.55,NA,4800,"lake",2.73972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"CONSP8","N",0.13,0.13,0.1,480,"lake",0.273972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"COPSP","Y",0.1,0.23,NA,133920,"lake",76.4383561643836
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"CALSP1","N",0.58,0.7,NA,1440,"lake",0.821917808219178
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"KERCRA","N",0.18,0.18,NA,960,"lake",0.547945205479452
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"KELLON","N",0.15,0.15,NA,22080,"lake",12.6027397260274
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"KERSP","N",0.1,0.15,NA,27840,"lake",15.8904109589041
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"KERTES","N",0.13,0.13,NA,11040,"lake",6.3013698630137
"CRAM","CRAM.AOS.buoy.c0",2018-05-10 16:01:00,"CRAM.20180510","CRAM.20180510.TOWNET.1","tow net",1752,"BDESP","N",NA,NA,NA,480,"lake",0.273972602739726
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"ASPSP4","N",0.48,0.48,NA,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KERCRA","N",0.15,0.15,NA,11200,"lake",10.5810108644308
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KERTES","N",0.1,0.13,NA,1600,"lake",1.51157298063297
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"POLSP20","N",0.08,0.13,NA,117600,"lake",111.100614076523
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KERCOC","N",0.13,0.13,NA,8800,"lake",8.31365139348134
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"TRIMUL","N",0.23,0.23,0.1,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"GASSTY","N",0.08,0.1,NA,1600,"lake",1.51157298063297
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KELBOS","N",0.13,0.13,NA,1600,"lake",1.51157298063297
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"MESEDA","N",1.33,1.33,NA,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"PLOLEN","N",0.1,0.1,NA,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"FILLON","N",0.15,0.18,0.08,5600,"lake",5.2905054322154
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"DAPSP1","N",0.95,0.95,NA,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"CALSP1","N",0.65,0.78,NA,5600,"lake",5.2905054322154
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"CONSP8","N",0.13,0.13,0.08,12000,"lake",11.3367973547473
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KELLON","N",0.15,0.15,NA,1600,"lake",1.51157298063297
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"KERTAU","N",0.15,0.18,NA,23200,"lake",21.9178082191781
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"COLSP12","N",0.05,0.05,0.05,800,"lake",0.755786490316486
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"CONUNI","N",0.08,0.08,0.05,36000,"lake",34.0103920642418
"CRAM","CRAM.AOS.buoy.c0",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.TOWNET.1","tow net",1058.5,"COPSP","Y",0.1,0.23,NA,26400,"lake",24.940954180444
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"BOSLON","N",0.2,0.23,NA,183,"lake",5.08333333333333
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"COPSP","Y",0.13,0.25,NA,1646,"lake",45.7222222222222
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"KERCOC","N",0.13,0.13,NA,91,"lake",2.52777777777778
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"POLSP20","N",0.1,0.1,NA,823,"lake",22.8611111111111
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"EUBTUB","N",0.25,0.28,NA,183,"lake",5.08333333333333
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"ASPSP4","N",0.25,0.45,NA,366,"lake",10.1666666666667
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"CONUNI","N",0.08,0.1,0.05,4571,"lake",126.972222222222
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"ASCOVA","N",0.08,0.08,NA,91,"lake",2.52777777777778
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"TRIMUL","N",0.23,0.23,0.1,366,"lake",10.1666666666667
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"KERCRA","N",0.15,0.15,NA,183,"lake",5.08333333333333
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"PLOLEN","N",0.08,0.13,NA,549,"lake",15.25
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"KERTAU","N",0.15,0.18,NA,13257,"lake",368.25
"CRAM","CRAM.AOS.littoral2",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.3","Schindler-Patalas",36,"COLSP12","N",0.05,0.05,0.05,183,"lake",5.08333333333333
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"KERTAU","N",0.15,0.18,NA,10010,"lake",278.055555555556
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"COPSP","Y",0.15,0.18,NA,220,"lake",6.11111111111111
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"COLSP12","N",0.05,0.05,0.05,220,"lake",6.11111111111111
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"TRIMUL","N",0.23,0.23,0.1,110,"lake",3.05555555555556
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"KERCRA","N",0.15,0.15,NA,1320,"lake",36.6666666666667
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"CONUNI","N",0.08,0.1,0.05,7370,"lake",204.722222222222
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"KERCOC","N",0.13,0.13,NA,770,"lake",21.3888888888889
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"POLSP20","N",0.08,0.1,NA,880,"lake",24.4444444444444
"CRAM","CRAM.AOS.littoral1",2018-07-16 14:30:00,"CRAM.20180716","CRAM.20180716.SCHINDLER.2","Schindler-Patalas",36,"CYCSP","N",0.3,0.3,NA,220,"lake",6.11111111111111
